CraneEventID,CraneID,VesselCallID,EventTime,ActiveMinutes,DowntimeMinutes,MovesCompleted,ShiftName
CE02279,QC01,VC00550,2026-06-10 12:46:00,430,89,65,Morning
CE02280,QC01,VC00759,2026-01-31 18:51:00,347,49,43,Evening
CE02281,QC03,VC00323,2025-11-08 14:32:00,372,13,68,Evening
CE02282,QC01,VC00548,2025-01-18 01:58:00,436,67,21,Night
CE02283,QC07,VC00410,2026-08-10 06:49:00,334,56,51,Morning
CE02284,QC05,VC00470,2026-11-02 08:48:00,461,72,32,Night
CE02285,QC04,VC00938,2026-07-27 05:11:00,300,55,68,Morning
CE02286,QC06,VC00826,2026-10-10 20:48:00,354,9,24,Morning
CE02287,QC05,VC00681,2025-07-19 04:46:00,416,39,39,Morning
CE02288,QC05,VC00186,2026-08-10 01:30:00,360,0,60,Night
CE02289,QC03,VC00411,2026-11-09 13:23:00,396,14,62,Evening
CE02290,QC03,VC00484,2026-07-27 22:27:00,331,67,40,Night
CE02291,QC02,VC00058,2025-05-16 13:16:00,379,34,71,Evening
CE02292,QC02,VC00132,2025-03-12 07:57:00,444,11,36,Evening
CE02293,QC08,VC00532,2026-01-04 15:40:00,352,46,33,Morning
CE02294,QC05,VC00140,2025-08-03 22:55:00,344,23,62,Night
CE02295,QC03,VC00671,2025-01-10 01:51:00,467,32,36,Night
CE02296,QC08,VC00371,2026-09-07 02:44:00,346,41,20,Morning
CE02297,QC05,VC00737,2025-10-29 09:06:00,411,18,36,Evening
CE02298,QC07,VC00312,2025-12-11 18:31:00,326,3,68,Night
CE02299,QC01,VC00026,2026-06-16 01:22:00,414,52,25,Evening
CE02300,QC07,VC00730,2026-05-17 09:22:00,308,28,65,Night
CE02301,QC04,VC00047,2026-10-09 06:26:00,364,10,37,Evening
CE02302,QC01,VC00511,2025-09-05 10:00:00,377,31,47,Morning
CE02303,QC04,VC00091,2025-08-21 03:59:00,315,28,21,Evening
CE02304,QC05,VC00129,2026-03-03 18:40:00,380,76,48,Night
CE02305,QC01,VC00535,2025-02-23 23:44:00,306,28,48,Night
CE02306,QC08,VC00744,2026-07-03 10:48:00,410,39,34,Morning
CE02307,QC08,VC00644,2025-06-11 01:56:00,326,46,23,Evening
CE02308,QC03,VC00799,2026-09-26 02:21:00,446,18,79,Night
CE02309,QC06,VC00590,2026-05-28 02:53:00,308,40,65,Evening
CE02310,QC08,VC00109,2025-05-13 18:30:00,341,48,60,Morning
CE02311,QC08,VC00507,2026-12-08 08:33:00,325,80,20,Night
CE02312,QC08,VC00337,2025-10-02 09:35:00,443,36,24,Evening
CE02313,QC08,VC00522,2025-09-30 09:41:00,413,7,47,Night
CE02314,QC03,VC00621,2025-02-28 12:15:00,407,9,79,Evening
CE02315,QC02,VC00268,2025-01-16 16:43:00,471,14,29,Morning
CE02316,QC03,VC00901,2025-04-12 02:51:00,334,29,47,Evening
CE02317,QC05,VC00232,2025-03-08 10:55:00,387,34,73,Night
CE02318,QC08,VC00107,2026-03-24 22:23:00,415,67,31,Morning
CE02319,QC01,VC00590,2026-05-28 02:53:00,327,19,35,Evening
CE02320,QC04,VC00078,2026-11-25 23:39:00,453,45,30,Evening
CE02321,QC03,VC00408,2026-04-19 12:57:00,323,32,57,Evening
CE02322,QC02,VC00649,2025-08-09 22:21:00,364,66,73,Night
CE02323,QC03,VC00823,2026-01-20 14:40:00,466,61,74,Evening
CE02324,QC01,VC00977,2025-06-15 20:42:00,405,35,77,Morning
CE02325,QC01,VC00973,2025-09-06 21:59:00,435,69,45,Evening
CE02326,QC04,VC00415,2026-07-27 15:24:00,301,35,56,Evening
CE02327,QC08,VC00260,2025-08-29 00:48:00,336,85,57,Night
CE02328,QC05,VC00828,2026-02-13 19:11:00,343,17,20,Morning
CE02329,QC03,VC00552,2026-03-14 20:33:00,335,46,43,Night
CE02330,QC02,VC00679,2026-01-17 22:20:00,454,39,46,Morning
CE02331,QC08,VC00310,2026-01-11 04:56:00,461,73,36,Evening
CE02332,QC05,VC00278,2025-03-24 07:05:00,373,48,65,Night
CE02333,QC06,VC00993,2026-11-06 18:27:00,320,82,50,Evening
CE02334,QC05,VC00420,2026-11-05 16:10:00,446,45,70,Night
CE02335,QC07,VC00710,2025-09-14 12:14:00,405,52,50,Evening
CE02336,QC04,VC00679,2026-01-17 22:20:00,358,34,34,Morning
CE02337,QC08,VC00782,2026-09-06 07:37:00,403,3,58,Night
CE02338,QC02,VC00412,2026-05-18 01:50:00,339,79,49,Evening
CE02339,QC06,VC00011,2025-08-20 17:13:00,467,19,65,Morning
CE02340,QC08,VC00997,2025-06-13 09:41:00,392,16,47,Evening
CE02341,QC07,VC00745,2026-04-27 03:11:00,441,45,71,Night
CE02342,QC06,VC00313,2026-07-09 12:25:00,446,18,47,Evening
CE02343,QC08,VC00176,2026-10-19 06:40:00,474,20,62,Morning
CE02344,QC02,VC00205,2025-02-14 06:48:00,475,58,78,Morning
CE02345,QC02,VC00135,2025-02-05 22:46:00,408,3,70,Morning
CE02346,QC08,VC00783,2025-10-04 06:40:00,402,50,39,Morning
CE02347,QC01,VC00381,2026-06-28 02:21:00,305,46,54,Evening
CE02348,QC03,VC00180,2025-04-22 13:41:00,405,67,78,Night
CE02349,QC04,VC00399,2025-04-08 03:00:00,439,79,80,Evening
CE02350,QC01,VC00004,2026-11-30 07:29:00,476,59,73,Morning
CE02351,QC02,VC00425,2025-04-26 23:18:00,301,79,58,Night
CE02352,QC04,VC00572,2025-05-26 08:42:00,426,79,42,Morning
CE02353,QC04,VC00051,2025-09-03 02:04:00,416,66,51,Evening
CE02354,QC07,VC00369,2025-06-04 14:28:00,342,38,50,Night
CE02355,QC05,VC00559,2025-05-14 02:23:00,477,42,61,Night
CE02356,QC04,VC00777,2025-08-03 08:39:00,313,67,67,Evening
CE02357,QC03,VC00378,2026-05-28 09:21:00,374,8,75,Evening
CE02358,QC05,VC00936,2025-03-13 16:00:00,469,14,80,Night
CE02359,QC01,VC00579,2025-09-26 07:09:00,451,74,69,Morning
CE02360,QC07,VC00864,2025-05-02 21:34:00,352,63,47,Morning
CE02361,QC04,VC00620,2025-10-26 22:39:00,351,31,54,Morning
CE02362,QC01,VC00190,2026-04-16 20:33:00,302,85,49,Evening
CE02363,QC06,VC00789,2025-07-03 05:47:00,326,40,47,Morning
CE02364,QC01,VC00608,2026-09-08 09:18:00,437,56,49,Evening
CE02365,QC01,VC00467,2025-08-14 10:12:00,453,87,62,Morning
CE02366,QC01,VC00288,2026-03-14 21:31:00,371,72,65,Evening
CE02367,QC01,VC00541,2025-08-21 22:18:00,452,18,38,Evening
CE02368,QC01,VC00037,2025-04-05 07:49:00,329,9,28,Night
CE02369,QC03,VC00724,2025-03-23 17:32:00,441,22,52,Evening
CE02370,QC05,VC00187,2025-09-13 18:13:00,340,41,33,Night
CE02371,QC03,VC00436,2025-12-20 10:08:00,428,30,71,Evening
CE02372,QC07,VC00695,2025-04-24 16:23:00,469,59,41,Evening
CE02373,QC05,VC00436,2025-12-20 10:08:00,391,19,26,Morning
CE02374,QC01,VC00153,2025-07-21 17:30:00,390,84,75,Evening
CE02375,QC03,VC00005,2026-08-19 08:30:00,479,63,49,Morning
CE02376,QC05,VC00624,2026-05-14 19:09:00,393,78,47,Evening
CE02377,QC06,VC00873,2025-11-05 07:05:00,330,90,44,Morning
CE02378,QC01,VC00922,2026-08-06 01:22:00,365,85,41,Night
CE02379,QC06,VC00217,2025-09-06 11:36:00,344,59,27,Night
CE02380,QC01,VC00066,2025-12-08 20:43:00,388,0,61,Morning
CE02381,QC03,VC00220,2025-05-08 17:47:00,410,86,41,Night
CE02382,QC05,VC00776,2025-02-24 08:36:00,448,23,44,Evening
CE02383,QC08,VC01000,2026-02-03 06:09:00,465,55,30,Night
CE02384,QC07,VC00377,2026-10-31 07:42:00,449,52,53,Morning
CE02385,QC07,VC00692,2026-09-07 23:01:00,448,76,78,Evening
CE02386,QC07,VC00048,2026-01-06 00:06:00,400,66,35,Evening
CE02387,QC06,VC00148,2026-07-07 08:03:00,385,81,42,Night
CE02388,QC08,VC00255,2025-07-07 11:25:00,446,29,41,Night
CE02389,QC06,VC00023,2026-07-28 18:49:00,336,7,34,Evening
CE02390,QC06,VC00618,2025-11-23 04:54:00,448,22,39,Night
CE02391,QC01,VC00433,2025-12-22 06:59:00,348,36,78,Morning
CE02392,QC01,VC00875,2026-10-22 22:38:00,424,34,38,Morning
CE02393,QC01,VC00805,2025-08-10 09:44:00,469,5,74,Evening
CE02394,QC08,VC00175,2026-07-26 15:52:00,346,71,44,Evening
CE02395,QC05,VC00081,2026-05-31 04:23:00,425,78,20,Night
CE02396,QC06,VC00241,2026-11-24 19:50:00,401,38,56,Morning
CE02397,QC02,VC00895,2026-07-16 12:20:00,450,2,39,Evening
CE02398,QC05,VC00305,2026-09-22 05:56:00,460,4,41,Evening
CE02399,QC01,VC00859,2025-05-14 11:17:00,308,8,22,Morning
CE02400,QC05,VC00475,2026-09-01 15:52:00,477,28,58,Night
CE02401,QC04,VC00280,2026-05-28 22:11:00,317,39,27,Evening
CE02402,QC02,VC00827,2026-04-03 16:26:00,308,88,62,Evening
CE02403,QC02,VC00701,2026-02-25 11:37:00,350,38,36,Evening
CE02404,QC05,VC00822,2026-07-20 07:53:00,399,81,53,Morning
CE02405,QC04,VC00412,2026-05-18 01:50:00,341,79,71,Night
CE02406,QC08,VC00047,2026-10-09 06:26:00,424,54,41,Evening
CE02407,QC03,VC00719,2025-06-16 20:39:00,425,68,78,Evening
CE02408,QC06,VC00375,2026-12-04 09:18:00,478,15,61,Morning
CE02409,QC04,VC00215,2026-07-15 23:59:00,378,22,32,Night
CE02410,QC06,VC00006,2025-04-06 15:19:00,460,90,33,Night
CE02411,QC02,VC00064,2026-08-23 15:33:00,321,35,60,Morning
CE02412,QC01,VC00468,2025-09-17 12:59:00,302,50,33,Night
CE02413,QC03,VC00759,2026-01-31 18:51:00,443,10,54,Morning
CE02414,QC04,VC00326,2026-05-08 12:24:00,401,25,63,Evening
CE02415,QC07,VC00904,2025-05-29 02:43:00,327,21,61,Night
CE02416,QC07,VC00648,2026-04-16 06:53:00,407,69,25,Evening
CE02417,QC08,VC00983,2025-10-31 09:52:00,431,1,37,Evening
CE02418,QC07,VC00621,2025-02-28 12:15:00,355,39,22,Evening
CE02419,QC02,VC00790,2025-09-09 07:48:00,371,10,80,Morning
CE02420,QC02,VC00752,2026-02-15 01:17:00,372,77,50,Evening
CE02421,QC02,VC00394,2025-10-24 15:14:00,403,78,67,Night
CE02422,QC08,VC00725,2025-11-14 19:12:00,401,7,62,Night
CE02423,QC06,VC00058,2025-05-16 13:16:00,362,84,42,Morning
CE02424,QC01,VC00657,2026-06-30 11:30:00,452,2,61,Night
CE02425,QC07,VC00197,2026-06-13 00:23:00,473,10,47,Evening
CE02426,QC04,VC00740,2025-02-25 13:06:00,348,37,76,Night
CE02427,QC05,VC00984,2025-04-30 11:52:00,362,90,45,Night
CE02428,QC08,VC00396,2025-04-26 02:37:00,390,49,61,Morning
CE02429,QC07,VC00558,2026-03-30 10:32:00,458,58,63,Evening
CE02430,QC05,VC00125,2025-03-31 17:34:00,445,30,76,Night
CE02431,QC07,VC00329,2025-05-08 04:16:00,447,60,55,Night
CE02432,QC03,VC00171,2025-07-30 15:53:00,322,88,37,Morning
CE02433,QC02,VC00817,2026-07-20 02:58:00,303,26,79,Night
CE02434,QC01,VC00494,2025-02-09 13:58:00,301,47,37,Evening
CE02435,QC08,VC00016,2025-12-07 06:32:00,338,7,62,Morning
CE02436,QC08,VC00042,2026-11-07 00:16:00,369,73,61,Evening
CE02437,QC05,VC00225,2025-10-06 16:24:00,334,20,60,Morning
CE02438,QC03,VC00134,2026-05-17 21:28:00,436,73,30,Night
CE02439,QC01,VC00629,2026-07-21 05:19:00,380,65,30,Night
CE02440,QC05,VC00028,2025-07-05 10:26:00,344,83,55,Morning
CE02441,QC01,VC00122,2025-10-30 11:52:00,352,31,39,Evening
CE02442,QC07,VC00818,2025-05-30 10:00:00,339,29,53,Evening
CE02443,QC03,VC00112,2026-08-31 05:30:00,452,10,21,Night
CE02444,QC06,VC00758,2026-06-21 13:18:00,310,7,66,Morning
CE02445,QC03,VC00697,2025-06-29 09:59:00,417,60,76,Night
CE02446,QC07,VC00173,2026-09-06 00:29:00,358,15,63,Morning
CE02447,QC04,VC00494,2025-02-09 13:58:00,421,37,78,Night
CE02448,QC06,VC00115,2025-11-29 14:34:00,397,78,55,Evening
CE02449,QC08,VC00281,2025-06-12 01:01:00,344,3,22,Evening
CE02450,QC01,VC00535,2025-02-23 23:44:00,395,9,60,Evening
CE02451,QC03,VC00708,2026-01-03 04:01:00,419,68,60,Night
CE02452,QC01,VC00418,2026-03-23 21:14:00,367,20,58,Morning
CE02453,QC04,VC00291,2026-07-23 13:59:00,394,8,64,Evening
CE02454,QC05,VC00714,2025-02-13 10:19:00,358,36,34,Night
CE02455,QC03,VC00052,2025-03-16 12:59:00,418,0,50,Evening
CE02456,QC01,VC00312,2025-12-11 18:31:00,369,66,33,Evening
CE02457,QC03,VC00546,2026-05-05 14:44:00,360,5,63,Night
CE02458,QC08,VC00928,2025-06-23 08:15:00,354,76,48,Night
CE02459,QC06,VC00164,2025-05-10 03:47:00,372,24,30,Evening
CE02460,QC01,VC00232,2025-03-08 10:55:00,334,32,78,Evening
CE02461,QC02,VC00831,2025-02-13 06:49:00,316,40,20,Morning
CE02462,QC04,VC00549,2025-05-11 04:11:00,388,43,37,Evening
CE02463,QC02,VC00414,2026-10-07 05:36:00,443,69,30,Night
CE02464,QC06,VC00565,2026-10-22 12:50:00,409,19,74,Evening
CE02465,QC05,VC00548,2025-01-18 01:58:00,310,19,41,Evening
CE02466,QC04,VC00316,2026-03-29 08:18:00,364,65,45,Night
CE02467,QC02,VC00755,2026-08-17 03:03:00,336,81,63,Evening
CE02468,QC01,VC00052,2025-03-16 12:59:00,419,40,40,Night
CE02469,QC08,VC00346,2025-05-25 15:35:00,319,52,32,Morning
CE02470,QC03,VC00458,2025-10-29 15:23:00,322,41,21,Morning
CE02471,QC02,VC00712,2025-11-14 21:16:00,393,3,59,Night
CE02472,QC06,VC00280,2026-05-28 22:11:00,338,85,38,Night
CE02473,QC05,VC00814,2025-08-31 09:23:00,383,23,75,Morning
CE02474,QC07,VC00102,2026-01-08 03:54:00,408,62,63,Evening
CE02475,QC07,VC00005,2026-08-19 08:30:00,405,2,75,Night
CE02476,QC06,VC00483,2026-06-27 15:16:00,443,78,55,Evening
CE02477,QC06,VC00715,2026-06-20 19:06:00,306,19,60,Evening
CE02478,QC08,VC00556,2025-01-01 06:16:00,311,61,44,Morning
CE02479,QC01,VC00634,2026-09-06 11:31:00,330,19,68,Evening
CE02480,QC06,VC00018,2025-08-06 11:33:00,429,10,61,Morning
CE02481,QC08,VC00508,2025-07-11 01:43:00,330,16,53,Morning
CE02482,QC07,VC00521,2026-07-05 22:09:00,320,10,34,Night
CE02483,QC07,VC00283,2025-11-10 15:36:00,473,37,28,Morning
CE02484,QC03,VC00984,2025-04-30 11:52:00,316,75,51,Night
CE02485,QC07,VC00123,2025-03-25 05:35:00,311,79,26,Evening
CE02486,QC06,VC00299,2026-01-22 14:44:00,353,11,30,Evening
CE02487,QC08,VC00878,2026-10-03 07:22:00,392,62,51,Night
CE02488,QC05,VC00300,2026-05-07 04:52:00,394,26,25,Night
CE02489,QC01,VC00685,2025-12-21 19:34:00,349,88,27,Night
CE02490,QC03,VC00726,2025-01-30 06:43:00,472,12,31,Morning
CE02491,QC03,VC00557,2026-09-16 00:24:00,447,47,65,Night
CE02492,QC04,VC00855,2026-09-22 12:55:00,447,46,31,Night
CE02493,QC01,VC00600,2025-10-28 05:39:00,406,38,32,Night
CE02494,QC06,VC00337,2025-10-02 09:35:00,399,33,70,Evening
CE02495,QC05,VC00792,2025-10-31 22:13:00,399,58,33,Morning
CE02496,QC02,VC00151,2026-06-25 11:08:00,314,45,46,Morning
CE02497,QC02,VC00060,2026-07-12 22:20:00,478,59,66,Night
CE02498,QC06,VC00458,2025-10-29 15:23:00,336,78,44,Evening
CE02499,QC05,VC00403,2025-04-23 13:48:00,353,81,72,Evening
CE02500,QC02,VC00625,2026-07-09 05:30:00,324,65,71,Night
CE02501,QC07,VC00890,2025-07-18 08:12:00,353,55,20,Morning
CE02502,QC01,VC00877,2025-04-17 17:09:00,401,22,59,Evening
CE02503,QC08,VC00042,2026-11-07 00:16:00,343,12,24,Night
CE02504,QC03,VC00034,2025-08-12 17:09:00,428,76,75,Night
CE02505,QC06,VC00555,2026-11-11 01:39:00,344,60,76,Evening
CE02506,QC05,VC00941,2025-07-17 23:20:00,427,33,52,Night
CE02507,QC05,VC00815,2026-02-13 18:15:00,459,49,36,Morning
CE02508,QC02,VC00420,2026-11-05 16:10:00,471,15,34,Evening
CE02509,QC01,VC00696,2026-02-27 11:27:00,325,13,68,Night
CE02510,QC08,VC00272,2025-12-04 21:11:00,473,33,78,Evening
CE02511,QC04,VC00628,2025-08-03 23:35:00,356,63,35,Night
CE02512,QC02,VC00925,2026-05-21 02:54:00,333,59,70,Evening
CE02513,QC08,VC00715,2026-06-20 19:06:00,438,79,41,Evening
CE02514,QC04,VC00795,2025-02-22 17:56:00,327,29,28,Morning
CE02515,QC04,VC00773,2025-05-28 07:39:00,403,16,70,Evening
CE02516,QC03,VC00187,2025-09-13 18:13:00,351,61,53,Night
CE02517,QC03,VC00318,2025-02-15 00:01:00,320,7,29,Morning
CE02518,QC08,VC00026,2026-06-16 01:22:00,342,75,58,Night
CE02519,QC02,VC00760,2025-03-09 10:54:00,468,70,79,Night
CE02520,QC01,VC00278,2025-03-24 07:05:00,404,78,41,Night
CE02521,QC02,VC00652,2025-04-20 06:49:00,352,13,48,Evening
CE02522,QC06,VC00196,2026-01-09 01:33:00,313,28,52,Morning
CE02523,QC03,VC00621,2025-02-28 12:15:00,403,37,46,Evening
CE02524,QC01,VC00660,2026-09-14 00:56:00,374,84,27,Night
CE02525,QC04,VC00936,2025-03-13 16:00:00,461,36,58,Morning
CE02526,QC01,VC00846,2025-03-15 11:14:00,396,54,76,Night
CE02527,QC07,VC00464,2025-04-11 15:47:00,454,48,79,Night
CE02528,QC07,VC00973,2025-09-06 21:59:00,460,21,47,Evening
CE02529,QC03,VC00665,2025-11-11 01:11:00,306,50,78,Evening
CE02530,QC03,VC00250,2025-11-04 03:02:00,407,3,28,Night
CE02531,QC03,VC00772,2025-01-12 10:04:00,351,77,37,Night
CE02532,QC02,VC00233,2025-01-12 04:25:00,463,34,72,Evening
CE02533,QC02,VC00795,2025-02-22 17:56:00,331,27,29,Evening
CE02534,QC08,VC00403,2025-04-23 13:48:00,348,7,74,Morning
CE02535,QC08,VC00463,2026-05-28 12:21:00,428,16,77,Night
CE02536,QC08,VC00253,2026-01-28 18:10:00,366,33,68,Evening
CE02537,QC04,VC00003,2025-02-22 06:25:00,433,28,66,Morning
CE02538,QC04,VC00114,2025-05-06 05:18:00,451,1,60,Morning
CE02539,QC07,VC00932,2026-11-25 01:22:00,313,12,61,Morning
CE02540,QC06,VC00934,2025-08-07 03:52:00,443,11,63,Night
CE02541,QC08,VC00329,2025-05-08 04:16:00,359,2,67,Evening
CE02542,QC03,VC00260,2025-08-29 00:48:00,462,60,30,Night
CE02543,QC02,VC00601,2026-02-12 01:41:00,363,1,37,Evening
CE02544,QC03,VC00720,2025-03-13 04:21:00,342,8,37,Evening
CE02545,QC02,VC00429,2026-03-05 21:58:00,477,3,67,Night
CE02546,QC04,VC00973,2025-09-06 21:59:00,300,82,61,Morning
CE02547,QC03,VC00058,2025-05-16 13:16:00,421,78,66,Night
CE02548,QC07,VC00722,2025-02-27 12:33:00,387,15,70,Evening
CE02549,QC04,VC00454,2026-06-25 03:21:00,341,43,66,Evening
CE02550,QC08,VC00212,2026-05-09 17:50:00,309,6,24,Evening
CE02551,QC02,VC00598,2025-04-10 05:33:00,399,22,59,Evening
CE02552,QC02,VC00907,2025-02-21 18:49:00,364,53,49,Night
CE02553,QC03,VC00115,2025-11-29 14:34:00,464,17,24,Night
CE02554,QC05,VC00331,2025-08-20 15:44:00,367,73,51,Night
CE02555,QC07,VC00693,2025-12-10 14:10:00,358,23,30,Night
CE02556,QC01,VC00319,2026-06-28 20:09:00,319,7,29,Morning
CE02557,QC06,VC00380,2025-05-08 08:24:00,463,83,59,Morning
CE02558,QC06,VC00725,2025-11-14 19:12:00,474,29,74,Evening
CE02559,QC01,VC00339,2025-06-05 13:12:00,418,16,22,Evening
CE02560,QC08,VC00386,2025-12-08 21:12:00,353,60,25,Evening
CE02561,QC08,VC00301,2026-03-14 07:14:00,443,30,80,Night
CE02562,QC06,VC00269,2026-09-28 13:07:00,330,88,74,Morning
CE02563,QC06,VC00619,2025-09-02 15:44:00,442,30,50,Morning
CE02564,QC02,VC00764,2026-04-21 15:07:00,341,71,39,Evening
CE02565,QC08,VC00800,2025-07-04 20:51:00,382,15,55,Night
CE02566,QC06,VC00153,2025-07-21 17:30:00,343,42,46,Night
CE02567,QC08,VC00188,2026-11-24 20:49:00,322,16,58,Night
CE02568,QC07,VC00054,2025-12-11 21:34:00,473,45,79,Morning
CE02569,QC05,VC00258,2026-10-14 23:12:00,388,7,43,Night
CE02570,QC01,VC00058,2025-05-16 13:16:00,420,60,70,Night
CE02571,QC06,VC00307,2025-04-12 11:54:00,424,44,35,Evening
CE02572,QC02,VC00485,2025-05-25 06:21:00,325,20,44,Evening
CE02573,QC06,VC00480,2025-08-25 01:55:00,406,80,20,Morning
CE02574,QC01,VC00327,2026-01-04 08:22:00,358,47,61,Evening
CE02575,QC07,VC00268,2025-01-16 16:43:00,456,18,65,Evening
CE02576,QC06,VC00148,2026-07-07 08:03:00,419,39,80,Morning
CE02577,QC06,VC00296,2025-04-10 10:06:00,418,67,30,Morning
CE02578,QC01,VC00923,2025-07-07 15:14:00,320,55,71,Night
CE02579,QC04,VC00323,2025-11-08 14:32:00,378,13,53,Morning
CE02580,QC04,VC00551,2026-11-22 10:30:00,456,81,52,Evening
CE02581,QC07,VC00614,2026-11-24 11:45:00,365,32,60,Night
CE02582,QC01,VC00609,2026-05-13 18:11:00,331,63,53,Evening
CE02583,QC08,VC00976,2026-04-15 12:45:00,430,84,24,Morning
CE02584,QC03,VC00030,2025-12-11 11:11:00,448,63,28,Morning
CE02585,QC08,VC00266,2025-05-11 07:04:00,400,17,23,Night
CE02586,QC03,VC00963,2026-02-04 04:21:00,380,49,61,Evening
CE02587,QC05,VC00298,2025-11-28 07:14:00,446,52,34,Morning
CE02588,QC06,VC00789,2025-07-03 05:47:00,448,67,31,Evening
CE02589,QC01,VC00243,2025-02-06 13:32:00,444,79,73,Evening
CE02590,QC06,VC00361,2026-02-21 23:29:00,442,64,44,Morning
CE02591,QC05,VC00359,2026-06-20 23:28:00,376,76,28,Night
CE02592,QC07,VC00341,2026-07-13 18:45:00,389,16,26,Night
CE02593,QC06,VC00522,2025-09-30 09:41:00,388,32,77,Night
CE02594,QC07,VC00432,2025-12-06 00:32:00,321,83,78,Night
CE02595,QC04,VC00129,2026-03-03 18:40:00,415,79,34,Morning
CE02596,QC02,VC00552,2026-03-14 20:33:00,480,1,46,Morning
CE02597,QC01,VC00691,2026-01-06 12:17:00,446,38,67,Night
CE02598,QC07,VC00751,2025-07-09 01:45:00,477,14,37,Evening
CE02599,QC03,VC00959,2025-04-02 13:14:00,352,49,41,Night
CE02600,QC01,VC00620,2025-10-26 22:39:00,433,63,49,Evening
CE02601,QC03,VC00578,2025-01-18 18:38:00,479,36,80,Morning
CE02602,QC06,VC00649,2025-08-09 22:21:00,402,35,30,Evening
CE02603,QC06,VC00510,2026-10-12 15:33:00,389,4,51,Evening
CE02604,QC02,VC00219,2026-01-23 20:10:00,469,53,54,Night
CE02605,QC06,VC00962,2026-05-25 03:26:00,351,77,46,Night
CE02606,QC03,VC00334,2026-11-09 00:10:00,426,88,36,Night
CE02607,QC06,VC00382,2026-03-17 21:55:00,303,43,77,Night
CE02608,QC06,VC00677,2025-12-25 23:31:00,471,11,31,Evening
CE02609,QC01,VC00261,2025-02-21 03:34:00,451,21,48,Evening
CE02610,QC07,VC00148,2026-07-07 08:03:00,440,55,56,Morning
CE02611,QC01,VC00275,2026-09-01 05:58:00,313,7,64,Morning
CE02612,QC07,VC00205,2025-02-14 06:48:00,345,38,22,Night
CE02613,QC08,VC00182,2026-09-05 11:32:00,359,50,39,Night
CE02614,QC08,VC00346,2025-05-25 15:35:00,470,9,25,Night
CE02615,QC07,VC00888,2025-06-08 08:56:00,348,13,37,Morning
CE02616,QC01,VC00451,2025-01-28 09:59:00,364,23,43,Night
CE02617,QC05,VC00480,2025-08-25 01:55:00,451,59,23,Morning
CE02618,QC02,VC00408,2026-04-19 12:57:00,478,5,26,Night
CE02619,QC04,VC00131,2025-03-24 00:18:00,316,75,57,Morning
CE02620,QC06,VC00353,2025-05-30 08:54:00,311,59,66,Night
CE02621,QC04,VC00023,2026-07-28 18:49:00,399,51,61,Evening
CE02622,QC07,VC00066,2025-12-08 20:43:00,461,51,29,Morning
CE02623,QC03,VC00347,2025-10-29 22:18:00,467,73,30,Night
CE02624,QC08,VC00991,2026-07-20 23:59:00,324,40,20,Morning
CE02625,QC04,VC00300,2026-05-07 04:52:00,332,48,41,Night
CE02626,QC08,VC00608,2026-09-08 09:18:00,363,60,39,Evening
CE02627,QC02,VC00004,2026-11-30 07:29:00,347,3,68,Evening
CE02628,QC07,VC00645,2026-05-10 15:24:00,468,84,56,Night
CE02629,QC05,VC00835,2026-10-23 06:58:00,368,6,27,Evening
CE02630,QC05,VC00172,2026-07-16 02:36:00,385,73,69,Night
CE02631,QC03,VC00555,2026-11-11 01:39:00,372,90,78,Morning
CE02632,QC02,VC00892,2026-04-03 10:48:00,337,35,35,Night
CE02633,QC07,VC00123,2025-03-25 05:35:00,302,19,27,Morning
CE02634,QC01,VC00435,2025-03-26 06:23:00,459,29,37,Evening
CE02635,QC06,VC00856,2025-08-06 06:36:00,441,30,59,Evening
CE02636,QC07,VC00395,2026-04-26 03:09:00,324,46,41,Night
CE02637,QC07,VC00599,2026-01-20 12:14:00,379,22,30,Morning
CE02638,QC06,VC00394,2025-10-24 15:14:00,409,28,20,Night
CE02639,QC02,VC00682,2026-11-14 03:38:00,433,51,66,Evening
CE02640,QC02,VC00989,2025-04-28 13:43:00,470,68,60,Night
CE02641,QC08,VC00219,2026-01-23 20:10:00,423,45,66,Morning
CE02642,QC03,VC00854,2026-07-08 22:24:00,444,21,28,Evening
CE02643,QC05,VC00914,2025-02-18 19:08:00,368,33,65,Morning
CE02644,QC08,VC00937,2025-06-08 12:06:00,414,3,76,Morning
CE02645,QC03,VC00372,2025-11-20 14:17:00,335,67,60,Morning
CE02646,QC05,VC00267,2025-12-23 04:46:00,390,77,70,Evening
CE02647,QC02,VC00315,2025-03-18 14:34:00,310,4,57,Morning
CE02648,QC04,VC00893,2026-09-22 15:33:00,404,63,71,Morning
CE02649,QC08,VC00608,2026-09-08 09:18:00,339,64,60,Night
CE02650,QC02,VC00872,2025-09-03 15:22:00,467,18,25,Morning
CE02651,QC07,VC00051,2025-09-03 02:04:00,364,36,70,Evening
CE02652,QC03,VC00957,2025-03-17 00:53:00,460,44,37,Night
CE02653,QC06,VC00918,2025-04-09 08:48:00,385,36,35,Evening
CE02654,QC04,VC00413,2025-11-09 00:50:00,472,11,68,Night
CE02655,QC04,VC00468,2025-09-17 12:59:00,446,45,56,Morning
CE02656,QC01,VC00017,2026-03-10 09:16:00,328,16,80,Night
CE02657,QC04,VC00825,2025-02-09 19:59:00,388,2,25,Night
CE02658,QC07,VC00826,2026-10-10 20:48:00,337,52,41,Morning
